"name","sku","category","image_url","page_url"
"Pull Handle Twisted Gothic Design Cast Iron Antique 145mm","70.084B.AI.145","Category: Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.084B.AI_.145-Gothic-Twisted-Pull-Handle-145mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/pull-handle-twisted-gothic-design-cast-iron-antique-145mm/"
"Pull Handle Twisted Gothic Design Cast Iron SEB 145mm / 5.5″","70.084B.SEB.145","Pull Handles, Pull Handles","","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/pull-handle-twisted-gothic-design-cast-iron-seb-145mm-5-5/"
"Railroad Spike Antique Rust 3″ / 75mm","01.644.AR.75","Decorative Studs & Nails, Studs & Nails","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.644.AR_.-75-Railroad-Spike-Ant-Rust-75mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/decorative-studs-nails/railroad-spike-antique-rust-3-75mm/"
"Railroad Spike Antique Rust 6″ / 150mm","01.644.AR.150","Decorative Studs & Nails, Studs & Nails","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.644.AR_.150-Railroad-Spike-75mm-150mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/decorative-studs-nails/railroad-spike-antique-rust-6-150mm/"
"Railway Cart Platform Set Complete  (Timber not included)","H390","Castor Wheels, Industrial Legs, Railway","https://www.adfixtrade.co.uk/wp-content/uploads/2021/09/H390-Railway-Cart-Component-Set-With-Timber-3.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/railway/railway-cart-component-set-timber-not-included/"
"Raised Bookcase Strip (No.7472) EB 1.8m","20.380.EB.1.8","Decorative Studs & Nails, Furniture Fittings","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/20.380.EB_.00-Bookcase-Stud-7473-E-brass.jpg","https://www.adfixtrade.co.uk/products/furniture-fittings/raised-bookcase-strip-no-7472-eb-1-8m/"
"Raised Bookcase Stud (No.7473) EB","20.380.EB.00","Decorative Studs & Nails, Furniture Fittings","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/20.380.EB_.00-Bookcase-Stud-7473-E-brass.jpg","https://www.adfixtrade.co.uk/products/furniture-fittings/raised-bookcase-stud-no-7473-eb/"
"Raised Bookcase Stud (No.7473) FB","20.380.FB.00","Decorative Studs & Nails, Furniture Fittings","","https://www.adfixtrade.co.uk/products/furniture-fittings/raised-bookcase-stud-no-7473-fb/"
"Replaced by A119.KA","49.086GCG.AIC.35","Cabinet Knobs, Door Knobs, Knobs, Ornate","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/49.086GCG.AIC_.35-Knob-Oval-Grey-Distressed-Crackle-Glaze-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/ornate/knob-oval-grey-distressed-crackle-glaze-ceramic-plate-35mm/"
"Ring & Back Plate Handle Ant Iron 47mm o/a Dia (AF013)","49.079.AI.47","Drop Handles, Drop Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.079.AI_.47-Ring-Back-Plate-AI-47mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/drop-handles-furniture-fittings-architectural-ironmongery/ring-back-plate-handle-ant-iron-47mm-o-a-dia-af013/"
"Ring & Back Plate Handle Screw-in Rust 47mm o/a Dia (AF013)","49.079.RU.47","Drop Handles, Drop Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.079.RU_.47-Ring-Drop-Handle-Ant-Rust-47mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/drop-handles-furniture-fittings-architectural-ironmongery/ring-back-plate-handle-screw-in-rust-47mm-o-a-dia-af013/"
"Ring & Decorative Plate Handle Horizontal Antique Iron","70.079A.AI.H80","Drop Handles, Drop Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.079A.AI_.H80-Ring-Decorative-Plate-Handle-Horizontal-Antique-Iron.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/drop-handles-furniture-fittings-architectural-ironmongery/ring-decorative-plate-handle-horizontal-antique-iron/"
"Ring & Decorative Plate Handle Horizontal SEB TBD","70.079A.SEB.H80","Drop Handles, Drop Handles","","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/drop-handles-furniture-fittings-architectural-ironmongery/ring-decorative-plate-handle-horizontal-seb-tbd/"
"Ring & Decorative Plate Handle Vertical A/Iron 80mm (AF060V)","70.079A.AI.V80","Drop Handles, Drop Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.079A.AI_.V80-AF060VRing-Decorative-Plate-Handle-Vertical-AIron-80mm-AF060V.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/drop-handles-furniture-fittings-architectural-ironmongery/ring-decorative-plate-handle-vertical-a-iron-80mm-af060v/"
"Ring & Decorative Plate Handle Vertical Rust TBD","70.079A.RU.V80","Drop Handles, Drop Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.079A.RU_.V80-Rust-finish-Ring-Pull-Handle.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/drop-handles-furniture-fittings-architectural-ironmongery/ring-decorative-plate-handle-vertical-rust-tbd/"
"Ring & Decorative Plate Handle Vertical Satin Epoxy Black","70.079A.SEB.V80","Drop Handles, Drop Handles","","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/drop-handles-furniture-fittings-architectural-ironmongery/ring-decorative-plate-handle-vertical-satin-epoxy-black/"
"Ring & Diamond B/Plate Drop Handle Vertical Ant Iron 60mm","70.087.AI.V60","Drop Handles, Drop Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.087.AI_.V60-Ring-Diamond-Plate-Ant-Iron-60mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/drop-handles-furniture-fittings-architectural-ironmongery/ring-diamond-b-plate-drop-handle-vertical-ant-iron-60mm/"
"Ring Handle & Boss Ant Iron M8 Thread Kadai Bowl100mm Dia","A148","Drop Handles, Drop Handles, Railway","https://www.adfixtrade.co.uk/wp-content/uploads/2021/02/A148-Dean-Forge-Fire-Bowl-Lifting-Handle-Kadai-2.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/railway/door-knocker-gwr-ant-iron-2/"
"Ring Handle & Thread – Large Cast Beeswax 125mm Dia (AF033)","30.079D.BW.125","Drop Handles, Drop Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/30.079D.BW_.125-Ring-Handle-Large-125mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/drop-handles-furniture-fittings-architectural-ironmongery/ring-handle-thread-large-cast-beeswax-125mm-dia-af033/"
"Round Cottage Bun Door Knob Set Black Wax 2.0″ Dia","49.085A.ABW.50","Cabinet Knobs, Door Knobs, Victorian","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.085A.ABW_.50-Cottage-Door-Knob-Beeswax.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/victorian/round-cottage-bun-door-knob-set-black-wax-2-0-dia/"
"Round Disc Hinge Antique Iron 55mm (Pickard)","31.324.AI.55","Hinges, Hinges","","https://www.adfixtrade.co.uk/products/cabinet-hardware/hinges-cabinet-hardware/round-disc-hinge-antique-iron-55mm-pickard/"
"Round Disc Hinge Black Wax 55mm (Pickard) TBD","31.324.HFB.65","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/31.324.HFB_.65-Disc-Hinge-Pickard.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/hinges-cabinet-hardware/round-disc-hinge-black-wax-55mm-pickard-tbd/"
"Sash Handle 4 Hole Cast Antique Iron 120mm / 5″","70.082C.AI.120","Pull Handles, Pull Handles, Window Accessories","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.082C.AI_.120-Sash-Handle-Cast-Waxed-Antique-Iron-4-Hole-120mm-0411.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/exterior-utilities/window-accessories/sash-handle-4-hole-cast-antique-iron-120mm-5/"
"Sash Handle 4 Hole Cast Antique Iron 155mm / 6″","70.082C.AI.155","Pull Handles, Pull Handles, Window Accessories","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.082C.AI_.155-Sash-Handle-Cast-Waxed-Antique-Iron-4-Hole-155mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/exterior-utilities/window-accessories/sash-handle-4-hole-cast-antique-iron-155mm-6/"
"Sash Handle Square End Cast Waxed Antique Iron 125mm / 5″","70.082C.AI.125","Pull Handles, Pull Handles, Window Accessories","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.082C.AI_.125-Square-End-Sash-Handle-125mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/exterior-utilities/window-accessories/sash-handle-square-end-cast-waxed-antique-iron-125mm-5/"
"Sash Handle Square End Cast Waxed Satin Epoxy BLACK 125mm","70.082C.SEB.125","Pull Handles, Pull Handles, Window Accessories","","https://www.adfixtrade.co.uk/products/architectural-ironmongery/exterior-utilities/window-accessories/sash-handle-square-end-cast-waxed-satin-epoxy-black-125mm/"
"Shelf Support Stud EB (Banjo Type) 111A 6mm","20.377.EB.00","Decorative Studs & Nails, Furniture Fittings","","https://www.adfixtrade.co.uk/products/furniture-fittings/shelf-support-stud-eb-banjo-type-111a-6mm/"
"Shelf Support Stud FB (Banjo Type) 111A 6mm","20.377.FB.00","Decorative Studs & Nails, Furniture Fittings","","https://www.adfixtrade.co.uk/products/furniture-fittings/shelf-support-stud-fb-banjo-type-111a-6mm/"
"Shelf Support Stud NP (Banjo Type) 111A 6mm","20.377.NP.00","Decorative Studs & Nails, Furniture Fittings","","https://www.adfixtrade.co.uk/products/furniture-fittings/shelf-support-stud-np-banjo-type-111a-6mm/"
"Sliding Hasp & Staple Heavy Door style H/Forged Black 260mm","01.340.HFB.260","Door Furniture, Hasp & Staples, Industrial","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/01.340.HFB_.260-Sliding-Hasp-Staple-Heavy-for-Door-or-Chest-260mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/sliding-hasp-staple-heavy-door-style-h-forged-black-260mm/"
"Snake Hinge (Equal) Antique Black Wax 70mm TBD","49.326D.ABW.70","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.326D.ABW_.70-Snake-Hinge-Black-Wax-70mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/hinges-cabinet-hardware/snake-hinge-equal-antique-black-wax-70mm-tbd/"
"Snake Hinge (Equal) Antique Iron 70mm","49.326D.AI.70","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.326D.AI_.70-Snake-Hinge-Antique-Iron-70mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/hinges-cabinet-hardware/snake-hinge-equal-antique-iron-70mm/"
"Snake Hinge (Equal) Antique Iron 90mm","49.326D.AI.90","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.326D.AI_.90-Snake-Hinge-Equal-Antique-Iron-90mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/hinges-furniture-fittings-architectural-ironmongery/snake-hinge-equal-antique-iron-90mm/"
"Snake Hinge (Equal) Cast Antique Iron 100mm","70.326D.AI.100","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.326D.AI_.100-Snake-Hinge-Black-100mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/hinges-cabinet-hardware/snake-hinge-equal-cast-antique-iron-100mm/"
"Snake Hinge (Equal) Cast Iron Rusty 100mm","70.326D.RU.100","Hinges, Hinges","","https://www.adfixtrade.co.uk/products/cabinet-hardware/hinges-cabinet-hardware/snake-hinge-equal-cast-iron-rusty-100mm/"
"Snake Hinge (Equal) Rust 70mm","49.326D.RU.70","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.326D.RU_.70-Snake-Hinge-Rust-70mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/hinges-cabinet-hardware/snake-hinge-equal-rust-70mm/"
"Spear D Handle Twisted Spear H/Forge B/Wax 132mm CC (Chill)","70.084.HF.175","Pull Handles, Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.084.HF_.175-Spear-D-Handle-Twisted-Spear-HForge-BWax-132mm-CC-scaled.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/spear-d-handle-twisted-spear-h-forge-b-wax-132mm-cc-chill/"
"Spearhead Corner Strap Ant Iron 100 x 100mm (AF068) oos 30..","70.073.AI.100","Chest Corners, Chest Corners","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.073.AI_.100-Spearhead-Corner-AI-100mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/chest-corners/spearhead-corner-strap-ant-iron-100-x-100mm-af068-2/"
"Spearhead Corner Strap Ant Iron 100 x 100mm (AF068) TBD – us","30.073.AI.100","Chest Corners, Chest Corners","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/30.073.AI_.100-Spearhead-Corner-Ant-Iron-100mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/chest-corners-furniture-fittings-architectural-ironmongery/spearhead-corner-strap-ant-iron-100-x-100mm-af068/"
"Spearhead Corner Strap Rust 100 x 100mm (AF068)","30.073.RU.100","Chest Corners, Chest Corners","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/30.073.RU_.100-Spearhead-Corner-Strap-Rust-100mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/chest-corners/spearhead-corner-strap-rust-100-x-100mm-af068/"
"Spearhead Strap Hinge Antique Iron 16″ / 400mm","70.320.AI.400","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.320.AI_.400-Strap-Hinge-Spearhead-Ant-Iron-400mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/hinges-furniture-fittings-architectural-ironmongery/spearhead-strap-hinge-antique-iron-16-400mm/"
"Spearhead Tee Hinge Antique Iron 100mm (AF040)","03.320.AI.100","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.320.AI_.100-Spearhead-Tee-Hinge-100mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/hinges-cabinet-hardware/spearhead-tee-hinge-antique-iron-100mm-af040/"
"Spearhead Tee Hinge Antique Iron 100mm (AF040)","49.320.AI.100","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/49.320.AI_.100-Spearhead-Tee-Hinge-AI-100mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/hinges-cabinet-hardware/spearhead-tee-hinge-antique-iron-100mm-af040-2/"
"Spearhead Tee Hinge Antique Iron 100mm (AF040)","70.320.AI.100","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.320.AI_.100-Spearhead-Tee-Hinge-100mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/hinges-cabinet-hardware/spearhead-tee-hinge-antique-iron-100mm-af040-3/"
"Spearhead Tee Hinge Antique Iron100mm (AF040)  TBD","01.320.AI.100","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.320.AI_.100-Spearhead-Tee-Hinge.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/hinges-cabinet-hardware/spearhead-tee-hinge-antique-iron100mm-af040-tbd/"
"Spearhead Tee Hinge Rust 100mm (AF040)","49.320.RU.100","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/49.320.RU_.100-Spearhead-Tee-Hinge-Rust-100mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/hinges-cabinet-hardware/spearhead-tee-hinge-rust-100mm-af040/"
"Spearhead Tee Hinge Rust 100mm (AF040)","03.320.RU.100","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2021/09/03.320.RU_.100-1.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/hinges-furniture-fittings-architectural-ironmongery/spearhead-tee-hinge-rust-100mm-af040-2/"
"Spearhead Tee Hinge Rustic 100mm (AF040) TBD","70.320.RU.100","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.320.RU_.100-Spearhead-Tee-Hinge-Rust-100mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/hinges-cabinet-hardware/spearhead-tee-hinge-rustic-100mm-af040-tbd/"
"Spearhead Tee Hinge Satin Epoxy Black 100mm (AF040)","49.320.SEB.100","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.320B.SEB_.80-Hinge-ARROWHEAD-Black-Epoxy-80mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/hinges-cabinet-hardware/spearhead-tee-hinge-satin-epoxy-black-100mm-af040/"
"Spearhead Tee Hinge Textured Design 150mm Ant Iron – TBD","70.320T.AI.150","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.320T.AI_.150-Spearhead-Tee-Hinge-Textured-Design-150mm-Ant-Iron.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/hinges-furniture-fittings-architectural-ironmongery/spearhead-tee-hinge-textured-design-150mm-ant-iron/"
"Square D Handle (Slight Round) Antique Iron 4.75 ” / 120mm","A137","Pull Handles, Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/10/A137-Square-D-Pull-Handle-Cast-Antique-Iron-120mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/square-d-handle-slight-round-cast-antique-iron-4-120mm/"
"Square D Handle Cast Ant COPPER 120mm","01.082A.AC.120","Pull Handles, Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.082A.AC_.120-Square-D-Handle-Cast-Ant-COPPER-120mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/square-d-handle-cast-ant-copper-120mm/"
"Square D Handle Cast Antique Iron 120mm","70.082A.AI.120","Category: Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.082A.AI_.120-Square-D-Handle-Ant-Iron-120mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/square-d-handle-cast-ant-iron-120mm-af071ai-2/"
"Square D Handle Cast Antique Iron 185mm","70.082A.AI.185","Category: Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.082A.AI_.185-Square-D-Handle-Ant-Iron-185mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/square-d-handle-cast-ant-iron-185mm-af071a/"
"Square D Handle Cast Antique Iron 85mm","70.082A.AI.85","Category: Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.082A.AI_.85-Square-D-Handle-Cast-Ant-Iron-85mm-AF071A.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/square-d-handle-cast-ant-iron-85mm-af071a/"
"Square D Handle Cast Iron Chrome Plated 120mm","70.082A.CHC.120","Pull Handles, Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.082A.CHC_.120-Square-D-Handle-Cast-Iron-Chrome-Plated-120mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/square-d-handle-cast-iron-chrome-plated-120mm-af071/"
"Square D Handle Cast Iron Rust 120mm","70.082A.RU.120","Pull Handles, Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.082A.RU_.120-Square-D-Handle-Rust-120mm-1-1.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/square-d-handle-cast-iron-rust-120mm-af071r/"
"Square D Handle COVENT GARDEN Cast Ant Iron 120mm","70.082A.AI.COV","Category: Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.082A.AI_.COV-Square-D-Handle-COVENT-GARDEN-Cast-Ant-Iron-120mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/square-d-handle-covent-garden-cast-ant-iron-120mm/"
"Square D Handle GIN & TONIC Cast Ant Iron 120mm","70.082A.AI.GIN","Category: Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.082A.AI_.GIN-Square-D-Handle-GNI-TONIC-Ant-Iron-120mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/square-d-handle-gin-tonic-cast-ant-iron-120mm/"
"Square D Handle Horizontal DEVON Horizontal Ant Iron 120mm","70.082D.AI.120","Pull Handles, Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.082D.AI_.120-Square-D-Handle-DEVON-Ant-Iron-120mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/square-d-handle-horizontal-devon-horizontal-ant-iron-120mm/"
"Square D Handle Horizontal GWR Cast Ant Iron 120mm","70.082G.AI.120","Pull Handles, Pull Handles, Railway","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.082G.AI_.120-Square-D-Handle-GWR-Horizontal-Ant-Iron-120mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/railway/square-d-handle-horizontal-gwr-cast-ant-iron-120mm/"
"Square D Handle Horizontal LONDON Cast Ant Iron 120mm","70.082L.AI.120","Pull Handles, Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.082L.AI_.120-Square-D-Handle-Drawer-London.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/square-d-handle-horizontal-london-cast-ant-iron-120mm-af071/"
"Square D Handle Horizontal TURNSTYLE Cast Ant Iron 120mm TBD","70.082T.AI.120","Pull Handles, Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.082T.AI_.120-Square-D-Handle-TURNSTYLE-Ant-Iron-120mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/square-d-handle-horizontal-turnstyle-cast-ant-iron-120mm-tbd/"
"Square D Handle Vertical GWR Cast Ant Iron 120mm","70.082G.AI.121","Pull Handles, Pull Handles, Railway","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.082G.AI_.121-Square-D-Handle-GWR-Vertical-Ant-Iron-120mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/railway/square-d-handle-vertical-gwr-cast-ant-iron-120mm/"
"Square D Handle Vertical LONDON Cast Ant Iron 120mm","70.082L.AI.121","Pull Handles, Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.082L.AI_.121-Square-D-Handle-London-Vertical.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/square-d-handle-vertical-london-cast-ant-iron-120mm-af071/"
"Square D Pull Handle Cast Antique Iron AZTEC design 150mm","01.082A.AI.150","Pull Handles, Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.082A.AI_.150-Pull-Handle-AZTEC-cast-Ant-Iron-150mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/square-d-pull-handle-cast-antique-iron-aztec-design-150mm/"
"Square D Pull Handle Cast Antique Iron Inca Design 155mm","01.082I.AI.120","Pull Handles, Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.082I.AI_.120-Pull-Handle-Inca-155mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/square-d-pull-handle-cast-antique-iron-inca-design-155mm/"
"Square Flush Ring Pull Handle Set Brass – 75mm x 75mm","A140","Category: Flush Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2021/06/K109.AL-Flush-Ring-Pull-Door-Handle-Turning-Handle-Set-Brass-63mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/flush-handles-furniture-fittings-architectural-ironmongery/square-flush-ring-pull-handle-set-brass-75mm-x-75mm/"
"Square Nail Stud Dots Hand Forged Ant Iron 35 x 35mm – TBD","70.643S.AI.35","Decorative Studs & Nails, Studs & Nails","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.643S.AI_.35-Pyramid-Stud-Dots-Ant-Iron-35mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/studs-nails/square-nail-stud-dots-hand-forged-ant-iron-35-x-35mm/"
"Strap Hinge Arrowhead Hinge Oil Black 135 x 30mm","30.320D.OB.135","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/30.320D.OB_.135-Strap-Hinge-Oil-Black-135mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/hinges-cabinet-hardware/strap-hinge-arrowhead-hinge-oil-black-135-x-30mm/"
"Strap Hinge Arrowhead Hinge Oil Black 225 x 30mm","30.320D.OB.225","Category: Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/30.320D.OB_.225-Strap-Hinge-Ant-Black-225mm.jpg","https://www.adfixtrade.co.uk/products/brackets/strap-hinge-arrowhead-hinge-oil-black-225-x-30mm/"
"Strap Hinge Cast Antique Iron (Kubek) 280mm Smooth","70.321.SBC.280","Hinges, Hinges","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.321.SBC_.280-Strap-Hinge-Silver-Black-280mm-Kubek-Style.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/hinges-furniture-fittings-architectural-ironmongery/strap-hinge-cast-antique-iron-kubek-280mm-smooth/"
